zip_code,year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
300201,1982,0.001008685906416363,-999.0,-999.0,0.0496567140348076,0.16827015585914953,0.12289309171480574,0.052391583147294925,0.13336860048198437,0.10684831402025263,0.06434337782751179,0.014203852718849058,0.0
300201,1983,0.0,-999.0,-999.0,0.04869870669008463,0.03896478737733308,0.1313602912083564,0.05158409727829763,0.15840827602421678,0.11833176740787138,0.1251698505315323,0.044867105584003905,0.005712387910993025
300201,1984,-999.0,0.015237477711136328,-999.0,0.3139070732875619,0.11987685203001734,0.22813959009258528,0.11851042606754383,0.16857697055193088,0.07213696628040504,0.0776117017025018,0.000243842965130456,0.0
300201,1985,-999.0,-999.0,-999.0,0.2077279259140987,0.14931691360400234,0.12384268418137216,0.08625849047641668,0.1674601775113149,0.09343355256289801,0.10095116297658062,0.06858083394294075,0.0
300201,1986,-999.0,-999.0,0.00045348535890126976,0.10490180424716591,0.1870309794111988,0.15169739653398748,0.08906094143352493,0.14394874507729385,0.07599958241987681,0.05587083366637359,0.01267983418678371,0.07751577548987047
300201,1987,0.007957411039506866,-999.0,0.01308629178543664,0.13475969982436534,0.06455647488935926,0.07834137849173063,0.09913076521160881,0.13019455710339153,0.08148032153669485,0.047877867476620574,0.07065349914654963,0.0
300201,1988,-999.0,-999.0,-999.0,0.04071531215072649,0.21137194535308837,0.2541742502176149,0.12411532798176034,0.07976253453241638,0.036538260778786934,0.15602270002397892,0.04462326261887344,0.0
300201,1989,0.0022975623423928276,-999.0,0.0,0.019000479003672365,0.13738695401193,0.13460473213579172,0.1139030066973828,0.08628695703285721,0.06201064829314125,0.15586284070018386,0.010180443794196536,0.0
300201,1990,-999.0,0.022694115739990275,0.0020730759264058042,0.019000479003672365,0.36809697902636146,0.17686159689799794,0.10810810810810811,0.09827778757420795,0.06373316630128406,0.048357445448005756,0.01682516459400146,0.0
300201,1991,0.001905295601008686,-999.0,-999.0,0.10649848315503753,0.12536078506830867,0.2294848460868877,0.059373960955683286,0.15799682595662143,0.14197724188328636,0.07105746942690433,0.11460619361131431,0.02052474261042843
300201,1992,-999.0,0.021397309126276548,-999.0,0.10218745010378412,0.018279776794304408,0.19743610034027062,0.09699330261720421,0.14706400987480164,0.11138949785990188,0.1003916553432979,0.03297976103389417,0.03473928927266689
300201,1993,-999.0,-999.0,0.024488209380668563,0.20581191122465275,0.13546276698095058,0.18825670649679513,0.08963093145869948,0.16228766237583026,0.14312558722204824,0.0447606106626169,0.004145330407217752,0.0
300201,1994,-999.0,-999.0,0.09076185540295412,0.08622066102506787,0.147104098518376,0.14299279892379518,0.139030066973828,0.19414565332392877,0.0956780457250235,0.03253137239229478,0.021762984637893192,0.00577881102623713
300201,1995,-999.0,-999.0,0.01256802280383519,0.016286124860290598,0.2563017125264576,0.1490068845453826,0.15622476606659388,0.1666960559572092,0.08920555381563838,0.07073775077931421,0.03468666178980736,0.0
300201,1996,-999.0,0.07667369103582428,0.00045348535890126976,0.1970301772313588,0.14970175101019823,0.15320091793938434,0.12368783546287943,0.12655028507611826,0.06770017747155235,0.0593078091279674,0.03523530846135089,0.00019926934573231484
300201,1997,-999.0,-999.0,0.008033169214822493,0.011655756027462879,0.10900519530498366,0.09875761652290892,0.10103073196219067,0.1810968083230471,0.09802693391794551,0.06378387019422908,0.0113386978785662,6.642311524410495e-05
300201,1998,-999.0,-999.0,0.0022674267945063486,0.03608494331789877,0.16105445449297676,0.08997388620716942,0.07823113095520828,0.139657908658085,0.07970560601315377,0.023019742626488694,0.01450865642526213,0.0019262703420790434
300201,1999,0.0038105912020173723,0.011347057869995137,0.007968385592122311,0.20884560114960884,0.199538195112565,0.09480098124554878,0.06925378805870898,0.15164873919943572,0.11044994258273307,0.12381104627927425,0.02596927578639356,0.004184656260378612
300201,2000,0.0002801905295601009,0.05462797860269087,0.08726353977714434,0.25131726009899413,0.19867231094862423,0.14141014481285114,0.11053056571509999,0.07529536236995239,0.18159515607057103,0.1440332507393494,0.00152401853206535,0.0
